plotName,treatmentName,mean ndvi,max crop height m nir-based
1317,NAM-73,0.8291990160942078,0.5009262403195294
1317,NAM-73,0.8291990160942078,0.5009262403195294
1248,NAM-73,0.816742479801178,0.31637011870674314
1115,NAM-73,0.8052330017089844,0.6379021034871926
1255,NAM-32,0.8075018525123596,0.4485365853128087
S1319,NAM-32,0.8409404158592224,
1319,NAM-32,0.8277642130851746,0.4865199883641935
S1105,NAM-32,0.81041419506073,0.47961981554180966
S1105,NAM-32,0.81041419506073,0.47961981554180966
S1319,NAM-32,0.8409404158592224,
1105,NAM-32,0.808791995048523,0.8290480730868808
1255,NAM-32,0.8075018525123596,0.4485365853128087
1105,NAM-32,0.808791995048523,0.8290480730868808
1255,NAM-32,0.8075018525123596,0.4485365853128087
S1105,NAM-32,0.81041419506073,0.47961981554180966
S1105,NAM-32,0.81041419506073,0.47961981554180966
1319,NAM-32,0.8277642130851746,0.4865199883641935
1105,NAM-32,0.808791995048523,0.8290480730868808
S1255,NAM-32,0.8076649904251099,0.9982370948083599
1105,NAM-32,0.808791995048523,0.8290480730868808
1319,NAM-32,0.8277642130851746,0.4865199883641935
S1255,NAM-32,0.8076649904251099,0.9982370948083599
S1105,NAM-32,0.81041419506073,0.47961981554180966
S1319,NAM-32,0.8409404158592224,
1319,NAM-32,0.8277642130851746,0.4865199883641935
1255,NAM-32,0.8075018525123596,0.4485365853128087
S1319,NAM-32,0.8409404158592224,
S1255,NAM-32,0.8076649904251099,0.9982370948083599
S1319,NAM-32,0.8409404158592224,
1105,NAM-32,0.808791995048523,0.8290480730868808
S1255,NAM-32,0.8076649904251099,0.9982370948083599
1319,NAM-32,0.8277642130851746,0.4865199883641935
S1255,NAM-32,0.8076649904251099,0.9982370948083599
1255,NAM-32,0.8075018525123596,0.4485365853128087
1140,NAM-47,0.8322251439094543,0.8658483567743929
1140,NAM-47,0.8322251439094543,0.8658483567743929
1236,NAM-47,0.8573327660560608,0.8491470867418229
1140,NAM-47,0.8322251439094543,0.8658483567743929
1314,NAM-47,0.8469964265823364,0.4268099916842516
1236,NAM-47,0.8573327660560608,0.8491470867418229
1236,NAM-47,0.8573327660560608,0.8491470867418229
1314,NAM-47,0.8469964265823364,0.4268099916842516
1236,NAM-47,0.8573327660560608,0.8491470867418229
1314,NAM-47,0.8469964265823364,0.4268099916842516
1314,NAM-47,0.8469964265823364,0.4268099916842516
1140,NAM-47,0.8322251439094543,0.8658483567743929
1314,NAM-47,0.8469964265823364,0.4268099916842516
1236,NAM-47,0.8573327660560608,0.8491470867418229
1140,NAM-47,0.8322251439094543,0.8658483567743929
1211,NAM-86,0.822405219078064,0.6379662175648946
1318,NAM-86,0.8284080028533936,0.8745103333579323
1318,NAM-86,0.8284080028533936,0.8745103333579323
1211,NAM-86,0.822405219078064,0.6379662175648946
1211,NAM-86,0.822405219078064,0.6379662175648946
1318,NAM-86,0.8284080028533936,0.8745103333579323
1318,NAM-86,0.8284080028533936,0.8745103333579323
1137,NAM-86,0.8287836909294128,0.7852280949604733
1318,NAM-86,0.8284080028533936,0.8745103333579323
1137,NAM-86,0.8287836909294128,0.7852280949604733
1211,NAM-86,0.822405219078064,0.6379662175648946
1137,NAM-86,0.8287836909294128,0.7852280949604733
1137,NAM-86,0.8287836909294128,0.7852280949604733
1211,NAM-86,0.822405219078064,0.6379662175648946
1137,NAM-86,0.8287836909294128,0.7852280949604733
